RowNumber,CustomerId,Surname,Geography,HasCrCard,IsActiveMember,Gender,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
7529,15646535,Harrell,France,1,0,Male,578,46,5,113226.47,1,56770.76,0
7530,15575430,Robson,France,1,1,Female,579,33,1,118392.75,1,157564.75,0
7531,15711299,Wilson,Germany,0,1,Female,711,52,8,145262.54,1,131473.31,0
7532,15642063,Kelechi,France,0,0,Male,692,40,6,163505.16,1,90424.09,0
7533,15706602,Bates,Spain,0,1,Female,760,33,1,118114.28,2,156660.21,0
7534,15592773,Eberegbulam,Germany,0,0,Female,630,51,0,108449.23,3,88372.69,1
7535,15786539,Olisaemeka,France,1,1,Male,808,32,1,0,2,46200.71,0
7536,15737542,Davey,Germany,1,0,Female,611,36,10,103294.56,1,160548.12,0
7537,15590234,De Luca,France,1,0,Female,697,42,1,0,1,1262.83,1
7538,15773776,Ho,France,1,1,Female,655,38,6,0,1,188639.28,0
7539,15728082,Vasiliev,Spain,1,0,Male,601,28,6,0,2,14665.28,0
7540,15609987,Smith,France,1,0,Male,755,42,2,119919.12,1,156868.21,0
7541,15735330,Sung,France,1,0,Male,553,37,1,0,1,30461.55,0
7542,15649430,White,France,1,1,Male,723,28,4,0,2,123885.88,0
7543,15768777,Wang,Spain,1,1,Female,507,34,4,0,2,60688.38,0
7544,15777893,Davide,France,1,0,Male,777,43,1,0,2,21785.91,0
7545,15791326,Nnamdi,France,0,0,Male,566,34,3,0,1,188135.69,0
7546,15615176,Welsh,France,1,0,Male,732,26,7,0,2,154364.66,0
7547,15735221,Sousa,France,1,0,Female,697,42,10,0,2,61312.15,0
7548,15617991,Andrews,France,1,1,Male,555,29,4,128744.04,1,47454.93,0
7549,15658504,Chiawuotu,Germany,0,1,Female,584,62,9,137727.34,2,121102.9,0
7550,15785705,Thomson,Germany,1,0,Female,705,44,10,106731.58,1,137419.87,1
7551,15801817,Carpenter,France,1,1,Female,688,38,7,123544.21,1,157664.02,0
7552,15752578,Yefimova,France,1,0,Female,626,37,2,133968.96,2,148689.65,0
7553,15781574,Ma,Spain,1,1,Male,636,76,9,126534.6,1,39789.62,0
7554,15792107,Black,Spain,1,1,Female,719,35,8,0,1,165162.4,0
7555,15569917,Obijiaku,Spain,0,0,Male,706,30,6,87609.68,2,137674.55,1
7556,15721504,King,Spain,1,0,Male,731,41,3,0,2,101371.72,0
7557,15757306,Miller,Spain,1,1,Male,738,49,3,0,3,65066.48,1
7558,15647295,Chin,France,1,0,Male,426,34,9,0,2,107876.91,0
7559,15642098,Cox,Spain,1,0,Female,622,36,0,108960,2,111180.3,1
7560,15696120,Wallace,Spain,1,0,Female,701,30,2,0,2,115650.63,0
7561,15675176,Price,France,1,1,Male,512,51,6,144953.31,1,165035.17,0
7562,15700046,Yuan,France,1,0,Male,635,41,4,103544.88,2,193746.55,0
7563,15782089,Mullen,France,1,0,Male,685,33,6,0,1,58458.26,0
7564,15706394,Howell,France,0,1,Male,609,53,7,0,2,52332.85,0
7565,15759387,McIntosh,Germany,1,1,Male,598,38,1,101487.18,1,75959.1,1
7566,15623369,Clifton,France,1,0,Male,708,52,10,105355.81,1,123.07,1
7567,15732943,Okwuoma,Spain,1,0,Male,574,36,4,77967.5,1,167066.95,1
7568,15750545,Chidiebere,France,0,0,Male,629,44,5,0,4,117572.59,1
7569,15809909,Fan,Spain,1,1,Female,422,54,4,0,2,7166.71,0
7570,15642448,Onyemauchechukwu,Spain,1,1,Male,656,28,8,120047.77,1,137173.39,0
7571,15791944,Harker,France,1,0,Male,697,32,7,175464.85,3,116442.42,1
7572,15768342,Bolton,France,1,1,Male,718,52,8,79475.3,3,32421.32,1
7573,15567919,Lazarev,Germany,0,1,Male,586,37,8,167735.69,2,104665.79,0
7574,15674750,Alexeyeva,Spain,1,0,Female,481,37,8,0,2,44215.86,0
7575,15778345,Stevens,France,1,0,Female,749,33,1,74385.98,1,20164.47,0
7576,15687634,Glover,Germany,1,1,Male,561,49,5,94754,1,26691.31,0
7577,15666096,Ibekwe,Spain,0,1,Male,676,27,4,0,1,107955.67,0
7578,15581700,Paterson,Germany,1,1,Male,615,43,3,86920.86,1,150048.37,0
7579,15656417,Marsh,France,1,0,Female,582,39,1,132077.48,2,192255.15,0
7580,15649101,Reeves,France,0,0,Male,601,40,10,127847.86,1,173245.68,0
7581,15781975,Rees,France,0,1,Male,708,34,3,0,1,121457.88,1
7582,15700511,Hanson,Germany,1,1,Male,708,42,9,176702.36,2,104804.74,0
7583,15770255,Onwughara,Germany,0,0,Female,797,33,10,83555.58,1,69767.14,0
7584,15643574,Odinakachukwu,France,1,0,Male,682,26,8,0,2,178373.43,0
7585,15595010,Huang,Spain,0,0,Female,694,39,9,0,2,99924.04,0
7586,15580579,Trevisani,France,1,1,Female,490,40,1,0,1,49594.19,1
7587,15748532,Dale,Spain,1,1,Male,828,42,10,0,1,186071.14,0
7588,15773789,Pavlova,Spain,1,0,Female,594,38,7,96858.35,1,77511.45,0
7589,15600027,Meng,Spain,1,1,Male,579,33,1,0,2,54816.57,0
7590,15620832,Dean,France,0,1,Female,723,35,0,0,2,61290.99,0
7591,15568819,Chiganu,Germany,1,1,Female,619,42,8,132796.04,3,191821.35,1
7592,15748691,Lung,Spain,0,1,Female,794,30,1,154970.54,1,156768.45,0
7593,15583552,Donaldson,Germany,1,0,Male,674,44,3,88902.21,1,73731.32,0
7594,15588019,Li Fonti,France,1,0,Male,418,28,7,98738.92,1,122190.22,0
7595,15713250,Izmailova,France,1,1,Male,502,33,8,0,2,123509.01,0
7596,15569595,Walker,France,1,0,Female,678,50,6,0,1,8199.5,0
7597,15794868,Nnonso,Germany,1,1,Male,599,40,10,137456.28,2,14113.11,0
7598,15576680,Stevenson,France,0,0,Male,736,29,4,0,2,51705.01,0
7599,15613699,Schnaars,France,1,0,Female,430,60,7,73937.02,1,161937.62,1
7600,15609758,Geoghegan,France,1,0,Female,537,45,7,158621.04,1,120892.96,1
7601,15762392,Ilyina,Spain,1,1,Male,683,30,1,113257.2,1,65035.02,0
7602,15693382,Muir,France,0,1,Male,828,31,9,0,1,164257.37,0
7603,15791769,Gardener,France,1,0,Female,691,29,9,116536.43,1,51987.99,0
7604,15712483,Chidi,Spain,1,0,Female,608,28,4,0,2,10899.63,1
7605,15636454,Fu,France,1,0,Female,691,60,6,101070.69,1,177355.8,1
7606,15710138,Sun,Spain,0,1,Male,718,39,6,0,2,63889.1,0
7607,15571571,Ting,Germany,1,1,Female,680,31,3,127331.46,3,176433.6,0
7608,15638751,Ashton,Spain,1,0,Female,838,41,5,0,2,81313.51,0
7609,15598574,Uwakwe,Spain,0,1,Female,695,31,5,0,2,13998.88,0
7610,15796787,Vassiliev,France,1,0,Male,681,46,0,105969.42,1,5771.56,0
7611,15615670,Kazakova,France,1,1,Male,762,36,5,119547.46,1,42693.65,0
7612,15705506,Perry,Spain,0,0,Male,751,38,7,0,2,90839.61,0
7613,15599535,Howell,Spain,1,1,Male,678,28,5,138668.18,1,54144.01,0
7614,15768449,Ricci,France,1,1,Female,634,37,7,51582.5,2,184312.88,0
7615,15725002,Smith,France,1,0,Male,749,37,7,0,2,20306.79,0
7616,15611682,Rossi,Spain,1,1,Male,590,37,6,169902.92,1,128256.18,0
7617,15749964,Jones,France,1,0,Female,610,27,4,87262.4,2,182720.07,0
7618,15678779,Quezada,France,0,1,Male,502,33,7,0,2,4082.52,0
7619,15752601,McCulloch,France,0,0,Female,578,40,7,0,2,102233.73,0
7620,15758477,Tobeolisa,France,1,0,Female,547,32,2,0,2,132002.83,0
7621,15629133,Black,France,1,0,Female,579,27,9,0,2,126838.7,0
7622,15604963,Fraser,France,0,0,Male,661,39,5,0,2,181461.46,0
7623,15796413,Green,France,1,0,Male,794,46,6,0,2,195325.74,0
7624,15812470,Allan,France,0,1,Male,719,61,5,0,2,29132.43,0
7625,15587443,Akudinobi,France,1,1,Female,728,69,1,0,2,131804.86,0
7626,15689692,Walker,Germany,1,1,Male,598,19,3,150348.37,1,173784.04,0
7627,15779586,Olisaemeka,Germany,1,0,Female,822,46,3,115074.02,2,26249.86,0
7628,15667588,Arcuri,Spain,1,1,Female,670,40,3,0,1,182650.15,0
7629,15624423,Liu,France,1,0,Male,850,28,8,99986.98,1,196582.55,0
7630,15591107,Flemming,Germany,0,0,Female,723,68,3,110357,1,141977.54,1
7631,15748986,Bischof,Germany,1,1,Male,705,42,8,166685.92,2,55313.51,0
7632,15793896,John,Spain,1,1,Male,677,40,7,95312.8,1,62944.75,0
7633,15620570,Sinnett,France,1,0,Male,736,43,4,202443.47,1,72375.03,0
7634,15727811,Ts'ui,Germany,0,0,Female,661,47,0,109493.62,1,188324.01,1
7635,15707681,Pokrovsky,Germany,0,1,Male,501,38,9,88977.39,2,133403.07,0
7636,15702030,Azarov,France,1,0,Female,516,29,2,104982.57,1,157378.5,0
7637,15673238,McCarthy,Germany,1,0,Female,517,59,8,154110.99,2,101240.08,1
7638,15604196,Simpson,France,1,1,Male,766,32,6,185714.28,1,102502.5,0
7639,15769356,Stevenson,Germany,1,1,Female,520,23,3,116022.53,2,37577.66,0
7640,15665590,Moore,France,1,1,Male,541,46,6,0,2,83456.67,0
7641,15572361,Chill,Germany,1,0,Female,790,34,2,164011.48,1,199420.41,0
7642,15667460,Moore,France,1,1,Male,797,31,9,0,2,24748.89,0
7643,15654760,Su,France,1,1,Male,811,40,1,101514.89,1,121765,0
7644,15632669,Rees,Spain,1,1,Female,722,32,4,0,2,113666.48,0
7645,15613673,Lung,France,1,0,Male,675,28,9,0,1,134110.93,0
7646,15698522,Thomas,Germany,1,0,Male,660,39,9,134599.33,2,183095.87,0
7647,15741633,Fuller,Spain,1,1,Male,566,32,10,147511.26,1,159891.03,0
7648,15674583,Trevisani,France,1,1,Male,768,25,0,78396.08,1,8316.19,0
7649,15665374,Dumolo,Spain,0,0,Female,610,31,5,0,2,63736.36,0
7650,15588854,Wu,France,1,1,Female,715,31,3,110581.29,1,94715.24,0
7651,15810716,Kerr,Germany,1,0,Male,750,42,8,151836.36,2,68695.38,0
7652,15776921,Geoghegan,Germany,0,0,Male,431,45,5,83624.55,2,36899.62,0
7653,15569394,Bailey,France,1,0,Male,704,24,2,148197.15,2,182775.08,0
7654,15788215,Hsia,Spain,0,0,Female,535,30,5,122924.75,1,62390.59,1
7655,15641007,Holden,France,1,1,Female,614,38,4,72594,1,76042.48,0
7656,15594651,Milani,France,0,1,Male,748,38,4,115221.36,1,70956.75,0
7657,15575146,Jamieson,Germany,1,1,Male,492,51,8,117808.74,2,67311.12,0
7658,15608916,Ndubueze,France,1,1,Male,573,40,7,147754.68,1,110454.46,0
7659,15666297,Abramova,Spain,0,0,Female,706,53,3,0,3,88479.02,1
7660,15598586,Wetherspoon,France,1,1,Male,680,31,10,113292.17,1,122639.73,0
7661,15665014,Middleton,Spain,1,0,Male,458,36,5,0,2,79723.78,0
7662,15701738,Arcuri,Germany,1,1,Male,612,44,2,115163.38,1,97677.52,1
7663,15650591,Calabrese,Germany,1,1,Male,809,50,10,118098.62,1,100720.02,1
7664,15652667,Hampton,France,1,1,Male,590,39,9,0,2,104730.52,0
7665,15679622,Clayton,France,1,1,Male,602,35,8,0,1,22499.29,0
7666,15730150,Otutodilichukwu,Spain,1,0,Male,540,37,0,120825.7,1,28257.89,0
7667,15813192,Chukwuemeka,France,0,1,Male,494,25,6,0,2,109988.09,0
7668,15606554,Douglas,France,0,1,Male,797,29,1,0,1,149991.32,0
7669,15611794,Galloway,Germany,1,1,Male,526,61,6,133845.28,2,45180.8,0
7670,15672357,Sochima,Spain,1,0,Male,631,38,7,0,2,181605.85,0
7671,15711759,Wilkins,France,1,1,Female,576,29,5,108541.04,1,126469.09,0
7672,15615296,Rice,France,1,0,Male,405,39,10,0,1,160810.85,1
7673,15699294,Pope,France,0,0,Male,555,30,1,0,2,88146.86,0
7674,15788634,Romani,Spain,0,0,Female,750,37,2,113817.06,1,88333.74,0
7675,15660871,Ch'ang,France,1,0,Male,665,28,8,137300.23,1,90174.83,0
7676,15618258,Chizuoke,Spain,1,0,Male,640,37,5,158024.38,1,81298.09,0
7677,15722535,Ireland,France,0,1,Female,457,33,7,127837.54,1,60013.17,0
7678,15711977,Finch,France,1,0,Male,695,36,4,161533,1,100940.91,0
7679,15690169,Meng,France,1,0,Male,645,31,7,161171.7,2,12599.94,1
7680,15790689,Hibbins,Spain,1,1,Male,647,32,9,80958.36,1,128590.73,0
7681,15665181,Chung,Spain,0,1,Male,808,25,7,0,2,23180.37,0
7682,15633608,Black,France,1,1,Male,641,33,2,146193.6,2,55796.83,1
7683,15805261,Balashov,Spain,0,1,Male,700,29,8,0,2,152097.02,0
7684,15740356,Palmer,Germany,0,1,Male,660,26,4,115021.76,1,162443.05,0
7685,15808223,Lea,Spain,1,1,Male,615,41,1,126773.43,1,55551.26,0
7686,15769980,Singleton,Germany,1,1,Female,705,40,3,92889.91,1,109496.69,0
7687,15675450,Burt,France,1,1,Male,718,48,9,0,2,72105.63,0
7688,15776494,Siciliano,France,1,1,Male,754,61,5,146622.35,1,41815.22,1
7689,15592412,Sun,Germany,1,0,Male,713,45,4,131038.14,1,74005.04,1
7690,15777452,Sauve,France,0,0,Female,587,46,6,88820.29,1,70224.34,0
7691,15692258,Thompson,Spain,0,0,Male,569,31,1,115406.97,1,145528.22,0
7692,15791045,Boni,France,0,1,Female,568,38,3,132951.92,1,124486.28,0
7693,15807889,Wood,Germany,1,0,Male,634,74,5,108891.7,1,10078.02,0
7694,15602043,Buccho,Germany,0,0,Female,770,46,5,141788.63,2,164967.21,0
7695,15807335,Spencer,Spain,1,1,Female,676,64,4,116954.32,1,91149.48,0
7696,15629985,Eidson,Germany,0,0,Female,723,47,10,90450,2,103379.31,1
7697,15679453,Hung,Germany,1,1,Female,614,39,8,125997.22,1,128049.34,1
7698,15637315,Melvin,Spain,1,0,Female,601,41,3,0,2,54342.83,0
7699,15691513,Dawkins,France,1,1,Male,592,60,9,0,4,13614.01,1
7700,15622289,Rizzo,Spain,0,1,Female,605,36,9,0,2,35521.63,0
7701,15715184,Capon,Spain,1,0,Female,752,31,4,144637.86,2,40496.72,0
7702,15702801,Ts'ao,France,0,0,Female,677,29,3,86616.35,1,91903.9,1
7703,15719931,Johnstone,France,1,0,Male,850,31,8,0,2,178667.7,0
7704,15806081,Fleming,Germany,1,0,Female,608,48,2,127924.25,2,32202.61,0
7705,15796336,Chang,Spain,1,0,Female,786,34,9,0,2,117034.32,0
7706,15647306,Gibbs,France,1,1,Female,777,29,9,131240.61,1,163746.09,1
7707,15742369,Rita,Spain,1,1,Male,667,31,5,0,2,20346.69,0
7708,15655859,Munro,Spain,1,0,Male,848,35,5,120046.74,2,84710.65,0
7709,15675650,Duncan,France,0,1,Female,486,39,8,97819.36,1,120531.31,0
7710,15574119,Okwuadigbo,Spain,1,1,Female,598,64,1,62979.93,1,152273.57,0
7711,15754168,McIntosh,France,1,1,Female,506,40,3,0,1,144345.58,0
7712,15763029,Ch'iu,Germany,1,1,Male,612,46,9,161450.03,1,96961,1
7713,15765048,Watt,France,1,0,Male,545,30,3,0,2,170307.43,0
7714,15786215,Udinese,France,1,0,Male,793,56,8,119496.25,2,29880.99,0
7715,15707559,Clark,France,1,1,Female,682,30,9,0,2,195104.91,0
7716,15582129,Hsia,France,1,0,Male,517,62,1,43772.66,3,187756.24,1
7717,15687540,Obiuto,France,0,1,Male,684,32,9,100249.41,2,67599.69,0
7718,15787196,T'ien,Spain,1,1,Male,692,46,2,0,2,105983.09,0
7719,15670898,McKenzie,France,0,0,Female,740,60,5,108028.08,2,25980.42,1
7720,15775433,Tang,Germany,1,1,Male,666,71,1,53013.29,2,112222.64,0
7721,15700693,Tu,France,1,1,Male,693,68,2,0,2,59864.96,0
7722,15677955,Tsui,Germany,1,0,Male,757,33,1,122088.67,1,42581.09,0
7723,15570086,Lynch,Germany,0,1,Male,684,18,9,90544,1,4777.23,0
7724,15794875,Hung,Spain,0,1,Male,691,35,6,0,2,178038.17,0
7725,15673591,Oluchukwu,France,0,1,Male,842,44,3,141252.18,4,128521.16,1
7726,15631756,Tuan,France,0,0,Female,482,35,5,147813.05,2,109029.72,0
7727,15757617,Lewis,France,1,0,Male,735,55,6,134140.68,1,2267.88,0
7728,15612729,Chidiebere,France,1,1,Female,681,63,7,0,2,55054.48,0
7729,15637857,Woolacott,France,0,1,Female,616,31,8,0,1,76456.17,0
7730,15681007,Yen,France,1,0,Female,850,35,2,128548.49,4,75478.95,1
7731,15593622,Service,France,0,1,Male,635,43,10,122198.21,2,179144.54,0
7732,15629273,Lin,Germany,1,0,Male,638,42,8,145177.84,1,193471.74,1
7733,15765846,Chuang,Spain,1,0,Female,820,31,2,94222.53,1,103570.8,0
7734,15596013,Akhtar,Germany,0,0,Female,694,58,1,143212.22,1,102628.56,1
7735,15722473,Faulkner,France,1,0,Male,713,41,3,0,2,55772.04,0
7736,15774936,Liang,Germany,1,1,Male,543,41,6,143350.41,1,192070.16,1
7737,15685640,Dancy,France,1,1,Female,649,41,3,130931.83,1,144808.37,0
7738,15566563,Duigan,France,1,0,Female,777,30,4,137851.31,1,5008.23,1
7739,15768746,McLean,France,0,0,Male,561,33,6,0,2,173680.39,0
7740,15689952,Zuyeva,Spain,0,1,Male,724,41,5,0,1,115753.94,0
7741,15725906,Hankinson,Spain,1,1,Female,665,51,8,0,1,38928.48,1
7742,15634501,Wei,France,0,1,Male,441,60,1,140614.15,1,174381.23,0
7743,15571940,Afamefula,Spain,1,1,Male,579,22,3,118680.57,1,49829.8,0
7744,15741643,Chiang,Germany,1,1,Male,777,35,7,122917.69,1,76169.68,0
7745,15806822,Myers,France,0,0,Female,739,36,0,0,2,133465.57,0
7746,15701166,Chinedum,France,1,1,Male,660,40,5,131754.11,2,38761.61,0
7747,15718531,Ukaegbunam,France,1,1,Female,554,35,8,0,2,176779.46,0
7748,15628308,Akubundu,France,1,1,Female,850,24,6,0,2,13159.9,0
7749,15585287,Sal,Germany,1,0,Female,842,35,9,119948.09,1,48217.97,1
7750,15781619,Stevenson,France,1,0,Female,785,38,1,0,1,134964.85,1
7751,15805162,Sutherland,France,1,1,Male,550,25,0,0,2,184221.11,0
7752,15588535,Ts'ao,Spain,0,0,Female,750,39,6,0,2,19264.33,0
7753,15775307,Sung,Spain,1,1,Female,490,38,3,97266.1,1,92797.23,0
7754,15777616,Pisani,Germany,1,0,Male,605,28,10,113690.83,1,33114.24,0
7755,15692291,Hs?eh,Spain,1,0,Female,563,42,6,99056.22,2,154347.95,1
7756,15680843,Sherrod,France,1,1,Male,675,34,8,0,2,184842.21,0
7757,15606232,Holloway,Spain,1,1,Female,621,36,7,116338.68,1,155743.48,0
7758,15641585,Newton,France,0,1,Male,850,40,6,97339.99,1,88815.25,0
7759,15684358,Kang,France,1,1,Male,711,41,3,0,2,193747.57,0
7760,15806389,Walton,Germany,0,1,Female,549,55,1,137592.31,2,116548.02,1
7761,15641860,Bradley,Germany,1,0,Male,764,34,6,108760.27,2,166324.79,1
7762,15814237,Watkins,Germany,1,1,Male,627,30,3,128770.88,2,40199.01,0
7763,15808780,Tien,France,0,0,Female,850,34,2,0,2,51919.04,0
7764,15767064,Davide,Spain,1,1,Female,614,36,1,44054.84,1,73329.08,0
7765,15751177,Milne,Germany,1,0,Female,685,44,2,119657.53,1,145387.05,1
7766,15613427,Barling,Germany,0,0,Female,683,49,7,108797.63,2,140763.18,0
7767,15647259,Barnett,Spain,0,0,Male,643,35,2,0,2,67979.35,0
7768,15748660,Ellis,Germany,1,0,Female,561,49,1,102025.32,1,133051.64,1
7769,15726695,Hsia,Spain,1,0,Female,601,20,9,122446.61,2,86791.9,0
7770,15757473,Chukwujamuike,France,0,1,Female,766,27,7,158786.67,2,47579.25,0
7771,15809509,Venables,France,1,1,Male,699,29,3,125689.29,1,151623.71,0
7772,15715512,Hsia,Germany,1,1,Male,850,29,1,154640.41,1,164039.51,0
7773,15614168,Alexander,Germany,1,0,Female,792,50,4,146710.76,1,16528.4,1
7774,15679818,Yuan,Germany,0,1,Male,636,67,7,136709.35,1,66753.1,1
7775,15609928,Johnston,Germany,0,1,Male,850,43,5,129305.09,2,19244.58,0
7776,15731246,Hobler,Spain,1,0,Male,628,40,10,0,2,103832.58,0
7777,15685243,Jamieson,France,0,1,Female,736,63,10,0,2,502.7,0
7778,15638730,Macleod,France,0,1,Female,711,21,0,82844.33,2,1408.68,0
7779,15697034,Norris,Spain,0,1,Female,583,22,2,0,2,5985.36,0
7780,15699225,Pirozzi,France,1,0,Male,757,46,0,0,2,37460.05,0
7781,15677387,Folliero,Germany,0,1,Female,749,33,10,76692.22,1,30396.43,0
7782,15759184,Russell,France,1,0,Male,705,34,7,117715.84,1,2498.67,0
7783,15595991,Hsiung,France,1,1,Male,585,54,8,87105.32,1,55346.14,0
7784,15681332,Tate,France,1,0,Female,437,43,6,0,1,148330.97,1
7785,15756299,Davis,France,1,1,Female,741,64,2,69311.16,1,59237.72,0
7786,15750547,Bair,France,1,1,Male,738,26,9,0,2,48644.94,0
7787,15566380,Drury,Spain,1,1,Female,586,33,10,66948.67,2,140759.03,0
7788,15675963,Padovano,France,1,1,Female,627,57,9,0,2,107712.42,0
7789,15674671,Conway,Spain,1,1,Male,551,76,2,128410.71,2,181718.73,0
7790,15621466,Waters,Germany,0,0,Male,606,38,3,99897.53,1,37054.65,0
7791,15607176,Kang,France,1,1,Male,674,22,3,0,1,173940.59,0
7792,15570299,Martin,Germany,1,0,Female,584,31,6,152622.34,1,99298.8,0
7793,15613197,Ugochukwutubelum,France,1,0,Male,590,40,8,0,2,62933.03,0
7794,15798885,Burns,France,1,1,Male,585,56,4,138227.19,2,55287.84,0
7795,15714883,Genovese,France,0,1,Female,508,25,2,111395.53,1,48197.06,0
7796,15604497,Beale,Germany,1,0,Male,458,44,7,84386.57,1,178642.73,0
7797,15773949,Cherkasova,France,1,1,Female,692,36,3,0,2,8282.22,0
7798,15774164,Coles,Germany,1,0,Male,502,33,5,174673.65,2,33300.56,0
7799,15774127,Potter,France,1,0,Male,518,46,3,0,2,76515.79,0
7800,15619016,McMinn,Germany,1,1,Male,660,46,5,109019.65,2,33680.56,0
7801,15795759,Bergamaschi,Germany,1,0,Female,698,52,1,107906.75,1,168886.39,1
7802,15798844,Chijindum,France,0,0,Male,678,54,7,128914.97,1,191746.23,1
7803,15717962,Ch'iu,Spain,1,1,Male,773,63,9,111179.83,1,93091.02,0
7804,15691504,Yusupova,Germany,0,0,Female,619,52,8,124099.13,1,23904.52,0
7805,15693893,Davis,Germany,0,1,Male,684,59,9,122471.09,1,15807.07,0
7806,15672499,Iadanza,France,1,1,Male,635,34,3,134692.4,2,83773.02,0
7807,15750410,Jordan,France,1,1,Female,680,25,4,123816.5,1,90162.35,0
7808,15568904,Kruglova,Germany,1,1,Male,608,34,3,106288.54,1,36639.25,0
7809,15649033,Echezonachukwu,Germany,1,0,Female,603,55,7,127723.25,2,139469.11,1
7810,15780989,Hajek,Spain,1,1,Male,579,43,2,145843.82,1,198402.37,1
7811,15771059,Welch,Germany,0,0,Female,756,34,2,148200.72,1,194584.48,0
7812,15687852,Vinogradoff,France,0,0,Male,611,30,2,104145.65,1,159629.64,0
7813,15695280,Hung,Germany,0,0,Male,532,24,8,142755.25,1,34231.48,0
7814,15592751,Okwudiliolisa,Germany,1,0,Female,684,63,3,81245.79,1,69643.31,1
7815,15598338,Mays,Germany,0,0,Female,647,33,3,168560.46,2,90270.16,0
7816,15735784,Gardner,France,1,0,Male,583,38,8,0,1,47848.56,0
7817,15629128,Mamelu,Germany,1,1,Male,774,42,2,132193.94,2,162865.52,0
7818,15642870,Ross,France,0,1,Male,677,58,9,0,1,168650.4,0
7819,15637977,Barese,Germany,0,0,Male,542,25,8,139330.1,1,54372.37,0
7820,15600792,Swayne,Spain,0,1,Male,613,29,0,0,2,133897.32,0
7821,15576131,Phillips,France,1,0,Male,666,40,5,0,2,147878.05,0
7822,15686588,Manfrin,France,0,1,Female,777,28,2,134571.5,1,118313.38,0
7823,15761018,Tan,Germany,1,0,Male,581,50,2,143829.2,2,181224.24,1
7824,15616029,Adams,France,1,0,Male,705,32,7,0,2,7921.57,0
7825,15761149,Teng,France,0,1,Female,673,44,8,133444.97,1,5708.19,0
7826,15802758,Chinwendu,Germany,1,0,Female,594,23,4,104753.84,2,56756.52,1
7827,15647838,Davison,Germany,1,0,Female,648,51,2,116574.84,1,4121.04,1
7828,15735968,Hsing,France,0,1,Male,605,41,10,0,2,97213.09,0
7829,15581286,Castro,France,1,1,Female,734,40,9,176914.8,1,12799.23,0
7830,15625445,Parkin,France,0,1,Female,572,36,8,68348.18,2,50400.32,0
7831,15600173,Manna,France,1,1,Female,595,33,9,0,2,41447.86,0
7832,15635143,Fennescey,France,0,1,Male,749,42,2,56726.83,2,185543.35,0
7833,15664849,Colon,Spain,0,1,Male,573,46,3,65269.23,1,189988.65,1
7834,15762455,Yeh,Spain,0,1,Male,624,33,6,66220.17,1,170819.01,0
7835,15797165,Bergamaschi,France,0,0,Male,703,56,9,0,1,85547.33,1
7836,15788189,Matveyeva,France,1,0,Female,665,41,8,96147.55,1,137037.97,0
7837,15780492,Ignatyeva,France,1,0,Male,648,42,4,0,2,19283.14,0
7838,15678497,Lederer,Spain,1,0,Male,850,48,2,0,1,169425.3,1
7839,15588560,Nwabugwu,Germany,1,1,Female,569,32,8,145330.43,1,132038.65,0
7840,15606003,Abramowitz,France,1,1,Female,566,21,3,0,2,3626.47,0
7841,15611756,Chapman,Germany,1,1,Female,537,47,4,124192.28,2,50881.51,0
7842,15789563,Fiorentino,Germany,1,1,Female,706,46,7,111288.18,1,149170.25,1
7843,15702416,Cecil,France,0,0,Male,734,43,7,107805.67,1,182505.68,0
7844,15766288,Ikechukwu,Germany,1,0,Female,586,36,5,103700.69,1,194072.56,1
7845,15667633,Allen,France,1,1,Female,612,38,1,0,2,9209.21,0
7846,15622774,Kao,France,1,1,Male,648,34,0,0,1,167931.81,0
7847,15755416,Hart,France,1,1,Female,557,27,3,87739.08,1,123096.56,0
7848,15769915,Charlton,Spain,1,1,Female,643,20,0,133313.34,1,3965.69,0
7849,15643908,Turnbull,France,1,1,Female,433,49,10,0,1,87711.61,0
7850,15627395,Manners,Germany,1,1,Male,643,41,7,154902.66,1,49667.28,0
7851,15679663,Chiazagomekpere,France,1,0,Female,488,36,0,0,2,136675.22,0
7852,15651581,Lavrentyev,Germany,1,0,Male,758,68,6,112595.85,1,35865.44,1
7853,15596379,Wallace,Germany,0,1,Male,743,39,3,119695.75,1,26136.13,0
7854,15746674,Miller,France,1,0,Female,730,47,7,0,1,33373.26,1
7855,15801256,Bazhenov,Spain,0,1,Male,746,49,7,0,2,10096.25,0
